https://www.CryptoDataDownload.com
id,unix,date,symbol,open,high,low,close,vwap,Volume BTC,Volume USD,tradecount
501371,1601856000,2020-10-05 00:00:00,BTC/USD,10676.4,10799.0,10632.0,10799.0,10717.8,2274.02057894,24557148.231973063,9497
501370,1601769600,2020-10-04 00:00:00,BTC/USD,10553.0,10690.0,10531.2,10676.4,10622.9,1234.25174381,13177365.317613084,5796
501369,1601683200,2020-10-03 00:00:00,BTC/USD,10574.8,10603.7,10504.1,10553.0,10557.3,1221.43053437,12889756.42920661,5661
501368,1601596800,2020-10-02 00:00:00,BTC/USD,10611.0,10655.5,10384.3,10574.8,10510.1,3866.32730974,40885638.03503855,15584
501367,1601510400,2020-10-01 00:00:00,BTC/USD,10774.9,10930.0,10451.0,10616.1,10681.2,5064.96171829,53770140.09753847,19068
501366,1601424000,2020-09-30 00:00:00,BTC/USD,10841.4,10842.4,10670.0,10774.9,10735.3,2473.82922088,26655262.47205991,10450
501365,1601337600,2020-09-29 00:00:00,BTC/USD,10695.1,10695.1,10695.1,10695.1,0.0,0.00000000,0.0,0
501364,1601251200,2020-09-28 00:00:00,BTC/USD,10695.1,10695.1,10695.1,10695.1,0.0,0.00000000,0.0,0
501363,1601164800,2020-09-27 00:00:00,BTC/USD,10695.1,10695.1,10695.1,10695.1,0.0,0.00000000,0.0,0
501362,1601078400,2020-09-26 00:00:00,BTC/USD,10695.1,10695.1,10695.1,10695.1,0.0,0.00000000,0.0,0
501361,1600992000,2020-09-25 00:00:00,BTC/USD,10738.9,10761.6,10565.0,10695.1,10666.4,3847.35826784,41147881.41037558,14508
501360,1600905600,2020-09-24 00:00:00,BTC/USD,10230.7,10788.3,10192.4,10740.2,10505.6,4593.25293705,49332455.19450441,16781
501359,1600819200,2020-09-23 00:00:00,BTC/USD,10531.2,10534.0,10134.6,10230.7,10373.4,4306.72297782,44060790.76918308,15264
501358,1600732800,2020-09-22 00:00:00,BTC/USD,10417.9,10570.0,10362.8,10532.5,10468.0,3177.44162823,33466403.949332472,11869
501357,1600646400,2020-09-21 00:00:00,BTC/USD,10918.6,10985.0,10300.0,10415.0,10559.2,6425.34807722,66920000.2242463,20636
501356,1600560000,2020-09-20 00:00:00,BTC/USD,11078.0,11078.0,10766.2,10918.5,10901.4,2298.82352174,25099704.62211819,9810
501355,1600473600,2020-09-19 00:00:00,BTC/USD,10934.8,11178.2,10898.9,11080.7,11035.0,1827.56916142,20250745.606946595,8709
501354,1600387200,2020-09-18 00:00:00,BTC/USD,10944.8,11039.1,10818.0,10934.7,10921.9,2354.54057504,25746194.82588989,11516
501353,1600300800,2020-09-17 00:00:00,BTC/USD,10951.3,11043.2,10750.3,10944.8,10878.9,3387.94544680,37080385.326136634,25530
501352,1600214400,2020-09-16 00:00:00,BTC/USD,10785.2,11097.9,10670.2,10951.1,10941.8,4155.03620984,45502217.03757883,43022
501351,1600128000,2020-09-15 00:00:00,BTC/USD,10675.0,10935.0,10620.0,10785.2,10790.4,4280.92435538,46170625.35764438,17159
501350,1600041600,2020-09-14 00:00:00,BTC/USD,10328.2,10745.0,10251.2,10674.9,10562.2,4151.73228339,44319326.95195991,15823
501349,1599955200,2020-09-13 00:00:00,BTC/USD,10447.5,10573.0,10217.2,10328.2,10382.5,2427.79196668,25074720.990264375,9501
501348,1599868800,2020-09-12 00:00:00,BTC/USD,10398.1,10475.0,10280.0,10447.5,10390.8,2068.36599332,21609253.715210702,8651
501347,1599782400,2020-09-11 00:00:00,BTC/USD,10350.0,10411.3,10210.0,10398.2,10303.7,2682.48875246,27893054.54582957,11596
501346,1599696000,2020-09-10 00:00:00,BTC/USD,10229.5,10488.0,10227.5,10350.1,10354.4,3714.09087142,38441211.928284146,14946
501345,1599609600,2020-09-09 00:00:00,BTC/USD,10123.3,10350.0,9983.2,10229.7,10212.6,3169.44850660,32422507.387966026,12860
501344,1599523200,2020-09-08 00:00:00,BTC/USD,10377.5,10440.0,9850.0,10123.3,10075.4,5532.39183434,56006062.25657412,19272
501343,1599436800,2020-09-07 00:00:00,BTC/USD,10256.2,10415.3,9877.6,10377.4,10123.9,4070.35031772,42239653.38710753,16065
501342,1599350400,2020-09-06 00:00:00,BTC/USD,10164.0,10345.0,10010.0,10253.1,10192.9,2497.15786405,25603609.295891058,12030
501341,1599264000,2020-09-05 00:00:00,BTC/USD,10463.5,10565.0,9856.3,10162.2,10142.4,6725.52374424,68346117.39371574,25088
501340,1599177600,2020-09-04 00:00:00,BTC/USD,10180.0,10634.8,9914.6,10463.6,10339.9,7291.88858934,76299405.44341803,27799
501339,1599091200,2020-09-03 00:00:00,BTC/USD,11399.2,11478.0,10025.0,10180.1,10760.9,10567.15214810,107574665.58287281,37840
501338,1599004800,2020-09-02 00:00:00,BTC/USD,11926.3,11955.3,11187.0,11396.9,11478.9,6177.24737800,70401470.6423282,25067
501337,1598918400,2020-09-01 00:00:00,BTC/USD,11657.2,12068.6,11532.8,11926.8,11883.7,4033.23011004,48103528.87642507,19524
501336,1598832000,2020-08-31 00:00:00,BTC/USD,11713.0,11785.0,11580.0,11656.9,11694.6,2463.34774191,28714998.29267068,11046
501335,1598745600,2020-08-30 00:00:00,BTC/USD,11480.9,11715.0,11469.0,11713.1,11623.0,1357.35993004,15898892.596551526,9414
501334,1598659200,2020-08-29 00:00:00,BTC/USD,11531.0,11580.0,11408.1,11480.9,11500.5,1489.53499146,17101202.28345311,8934
501333,1598572800,2020-08-28 00:00:00,BTC/USD,11327.9,11549.7,11283.8,11532.6,11454.3,2688.00400619,30999675.001786795,14308
501332,1598486400,2020-08-27 00:00:00,BTC/USD,11469.6,11598.8,11128.4,11327.9,11326.7,4707.31018559,53323939.05134496,17072
501331,1598400000,2020-08-26 00:00:00,BTC/USD,11330.1,11539.0,11251.7,11469.5,11413.2,2742.52781267,31455422.747418564,14088
501330,1598313600,2020-08-25 00:00:00,BTC/USD,11760.5,11768.8,11120.0,11330.0,11415.3,5257.96303760,59572721.21600799,22127
501329,1598227200,2020-08-24 00:00:00,BTC/USD,11653.2,11821.9,11600.0,11764.8,11741.4,2158.19547377,25390738.10980929,12407
501328,1598140800,2020-08-23 00:00:00,BTC/USD,11672.7,11715.0,11525.2,11652.6,11632.6,1207.43793131,14069791.238382908,8026
501327,1598054400,2020-08-22 00:00:00,BTC/USD,11522.7,11687.0,11350.0,11672.7,11519.6,2777.53556332,32421339.369965367,15446
501326,1597968000,2020-08-21 00:00:00,BTC/USD,11864.5,11884.8,11500.0,11522.7,11701.1,3996.10639778,46045935.189699605,21231
501325,1597881600,2020-08-20 00:00:00,BTC/USD,11757.2,11899.7,11675.0,11864.6,11811.3,3273.14388850,38834542.9794971,14235
501324,1597795200,2020-08-19 00:00:00,BTC/USD,11955.2,12020.0,11569.4,11757.4,11769.0,5945.74455341,69906497.01226273,23240
501323,1597708800,2020-08-18 00:00:00,BTC/USD,12301.7,12393.7,11807.7,11957.0,12099.7,6055.42452850,72404711.08727449,25682
501322,1597622400,2020-08-17 00:00:00,BTC/USD,11919.9,12480.6,11775.0,12301.7,12174.9,6920.63243919,85135544.07718362,26337
501321,1597536000,2020-08-16 00:00:00,BTC/USD,11855.6,11939.5,11701.0,11916.8,11829.9,1955.26237298,23300470.64632806,11679
501320,1597449600,2020-08-15 00:00:00,BTC/USD,11775.0,11988.0,11675.0,11858.3,11869.9,3176.27440204,37665214.74171093,15492
501319,1597363200,2020-08-14 00:00:00,BTC/USD,11794.8,11867.1,11658.5,11772.6,11759.1,3549.57338470,41787707.628719226,16174
501318,1597276800,2020-08-13 00:00:00,BTC/USD,11576.7,11799.0,11269.0,11794.6,11564.6,4296.45387091,50674954.82583509,20630
501317,1597190400,2020-08-12 00:00:00,BTC/USD,11391.6,11620.0,11163.0,11576.6,11455.6,4049.32104614,46877370.02274433,16814
501316,1597104000,2020-08-11 00:00:00,BTC/USD,11898.7,11939.0,11133.0,11391.7,11504.7,7265.36658733,82764876.55288716,28468
501315,1597017600,2020-08-10 00:00:00,BTC/USD,11689.7,12082.9,11535.5,11898.7,11887.0,6928.45634041,82439623.45763648,26144
501314,1596931200,2020-08-09 00:00:00,BTC/USD,11768.0,11804.9,11532.5,11687.5,11657.1,1618.55270851,18916834.780710626,10288
501313,1596844800,2020-08-08 00:00:00,BTC/USD,11603.5,11813.8,11540.0,11768.0,11704.0,2217.98830939,26101286.42490152,11972
501312,1596758400,2020-08-07 00:00:00,BTC/USD,11771.5,11918.7,11350.0,11603.5,11638.9,5264.97323381,61092116.91851434,21130
501311,1596672000,2020-08-06 00:00:00,BTC/USD,11746.0,11912.2,11579.3,11771.5,11777.9,4417.04203441,51995210.308057316,18399
501310,1596585600,2020-08-05 00:00:00,BTC/USD,11200.0,11791.4,11099.2,11746.0,11535.3,5230.82070658,61441220.01948868,20502
501309,1596499200,2020-08-04 00:00:00,BTC/USD,11237.1,11419.0,11028.5,11197.5,11234.4,3413.51179664,38222798.3428764,14033
501308,1596412800,2020-08-03 00:00:00,BTC/USD,11072.1,11484.2,10827.9,11237.3,11273.8,4734.35785204,53201399.490729086,16618
501307,1596326400,2020-08-02 00:00:00,BTC/USD,11811.0,12126.6,10590.0,11067.1,11330.4,9103.23275731,100746387.2484255,34756
501306,1596240000,2020-08-01 00:00:00,BTC/USD,11356.1,11883.4,11239.4,11809.9,11641.0,6935.58801917,81908600.94759578,26506
501305,1596153600,2020-07-31 00:00:00,BTC/USD,11114.8,11460.0,10980.0,11356.2,11247.5,5391.83287510,61230732.49621062,18336
501304,1596067200,2020-07-30 00:00:00,BTC/USD,11111.1,11187.2,10828.8,11114.8,11025.1,5060.25168109,56243685.38497912,17307
501303,1595980800,2020-07-29 00:00:00,BTC/USD,10934.0,11348.0,10852.2,11108.2,11121.0,6258.41077832,69519678.60773422,21687
501302,1595894400,2020-07-28 00:00:00,BTC/USD,11051.0,11263.1,10588.0,10934.0,10975.6,8489.68581504,92826224.70164736,31581
501301,1595808000,2020-07-27 00:00:00,BTC/USD,9939.6,11420.0,9937.1,11046.1,10644.0,16317.13418061,180240695.87243614,51086
501300,1595721600,2020-07-26 00:00:00,BTC/USD,9712.1,10197.0,9666.7,9939.6,9927.5,5224.80083782,51932430.40759568,17684
501299,1595635200,2020-07-25 00:00:00,BTC/USD,9553.6,9748.1,9540.9,9710.2,9648.5,2412.07406077,23421721.544888854,9599
501298,1595548800,2020-07-24 00:00:00,BTC/USD,9612.0,9649.0,9480.0,9553.6,9562.6,3345.55355981,31962080.489000816,12119
501297,1595462400,2020-07-23 00:00:00,BTC/USD,9529.8,9676.0,9460.0,9612.0,9554.4,4565.29741884,43881638.78989008,15082
501296,1595376000,2020-07-22 00:00:00,BTC/USD,9393.9,9569.0,9281.8,9529.9,9417.3,3139.86902079,29922637.78122662,12065
501295,1595289600,2020-07-21 00:00:00,BTC/USD,9163.0,9436.0,9157.3,9393.8,9339.1,4022.04830186,37782317.338012464,13722
501294,1595203200,2020-07-20 00:00:00,BTC/USD,9216.1,9224.6,9131.5,9163.0,9176.0,2034.71911035,18644131.20813705,7441
501293,1595116800,2020-07-19 00:00:00,BTC/USD,9173.7,9238.2,9111.1,9213.7,9161.8,1355.34662685,12487757.215807846,5746
501292,1595030400,2020-07-18 00:00:00,BTC/USD,9152.2,9208.9,9123.0,9174.1,9164.7,1053.26547125,9662762.759794626,5204
501291,1594944000,2020-07-17 00:00:00,BTC/USD,9131.0,9182.1,9078.5,9152.2,9134.2,2171.67983091,19875648.148454502,7968
501290,1594857600,2020-07-16 00:00:00,BTC/USD,9194.9,9208.8,9021.7,9130.9,9111.4,3908.40889536,35687290.78264262,13388
501289,1594771200,2020-07-15 00:00:00,BTC/USD,9253.9,9272.7,9155.1,9195.0,9206.8,3307.12674699,30409030.438573048,10986
501288,1594684800,2020-07-14 00:00:00,BTC/USD,9237.2,9275.0,9095.0,9252.2,9205.4,3085.47358479,28547418.70119404,11612
501287,1594598400,2020-07-13 00:00:00,BTC/USD,9300.0,9367.7,9195.7,9236.2,9280.1,2850.69438337,26329583.463682,10587
501286,1594512000,2020-07-12 00:00:00,BTC/USD,9234.5,9340.0,9161.5,9300.0,9252.5,1679.96695486,15623692.680198,6241
501285,1594425600,2020-07-11 00:00:00,BTC/USD,9286.1,9296.7,9186.4,9234.6,9236.1,1145.08067707,10574362.020470623,5708
501284,1594339200,2020-07-10 00:00:00,BTC/USD,9236.0,9314.9,9125.0,9286.0,9193.6,2668.97298418,24784083.13109548,10967
501283,1594252800,2020-07-09 00:00:00,BTC/USD,9440.0,9440.1,9155.2,9240.2,9297.5,3776.71826166,34897632.08139073,14412
501282,1594166400,2020-07-08 00:00:00,BTC/USD,9258.4,9480.0,9237.6,9440.1,9373.4,4307.70416024,40665158.04308163,16299
501281,1594080000,2020-07-07 00:00:00,BTC/USD,9347.1,9378.0,9204.1,9256.8,9281.5,3589.57391325,33227967.800172597,11121
501280,1593993600,2020-07-06 00:00:00,BTC/USD,9083.8,9372.0,9065.2,9348.2,9261.3,4710.44847333,44034214.41838351,14341
501279,1593907200,2020-07-05 00:00:00,BTC/USD,9138.5,9143.5,8915.1,9083.8,9042.2,1933.66216977,17565000.417756725,6980
501278,1593820800,2020-07-04 00:00:00,BTC/USD,9058.1,9194.8,9044.9,9138.5,9109.9,1524.40316113,13930758.287986504,6148
501277,1593734400,2020-07-03 00:00:00,BTC/USD,9086.0,9123.1,9041.4,9058.0,9093.5,1652.16338851,14965295.97312358,7239
501276,1593648000,2020-07-02 00:00:00,BTC/USD,9233.9,9269.2,8935.6,9086.0,9110.0,4547.45864937,41318209.28817582,13765
501275,1593561600,2020-07-01 00:00:00,BTC/USD,9135.0,9300.3,9094.2,9234.5,9213.0,3526.76141260,32567878.2646547,11919
501274,1593475200,2020-06-30 00:00:00,BTC/USD,9186.4,9199.0,9061.3,9133.9,9147.0,2685.85190593,24532302.723574027,8211
501273,1593388800,2020-06-29 00:00:00,BTC/USD,9113.8,9230.0,9013.0,9183.5,9128.9,4167.07503225,38268333.558667876,11252
501272,1593302400,2020-06-28 00:00:00,BTC/USD,9003.9,9189.3,8937.5,9113.7,9075.0,2562.54923600,23354304.9721332,9163
501271,1593216000,2020-06-27 00:00:00,BTC/USD,9153.0,9183.3,8812.8,9002.0,9016.3,4249.82947999,38256964.97886998,13967
501270,1593129600,2020-06-26 00:00:00,BTC/USD,9238.0,9285.0,9028.6,9150.3,9162.1,5297.72428640,48475766.53784592,14564
501269,1593043200,2020-06-25 00:00:00,BTC/USD,9290.6,9337.5,8992.4,9233.5,9199.6,6244.40048570,57657671.88471095,17402
501268,1592956800,2020-06-24 00:00:00,BTC/USD,9625.5,9661.7,9200.0,9282.0,9381.6,5937.38256752,55110784.99172064,20155
501267,1592870400,2020-06-23 00:00:00,BTC/USD,9694.0,9721.3,9575.8,9622.3,9639.6,3628.18725463,34911506.22022625,10977
501266,1592784000,2020-06-22 00:00:00,BTC/USD,9284.7,9780.0,9275.0,9694.0,9551.7,5237.81344337,50775363.52002878,16812
501265,1592697600,2020-06-21 00:00:00,BTC/USD,9357.0,9416.9,9280.0,9284.7,9345.1,2014.19981502,18701241.022516195,6335
501264,1592611200,2020-06-20 00:00:00,BTC/USD,9301.2,9394.9,9165.0,9355.6,9294.5,2127.73045817,19906195.074455254,9012
501263,1592524800,2020-06-19 00:00:00,BTC/USD,9381.5,9439.7,9219.9,9302.1,9323.4,4506.12586124,41916433.3738406,17317
501262,1592438400,2020-06-18 00:00:00,BTC/USD,9453.1,9480.0,9268.2,9381.5,9387.1,3652.89691828,34269652.438843824,15791
501261,1592352000,2020-06-17 00:00:00,BTC/USD,9527.5,9556.8,9233.4,9453.1,9410.7,5393.86904625,50988783.48110588,19149
501260,1592265600,2020-06-16 00:00:00,BTC/USD,9425.3,9593.0,9385.0,9528.5,9494.5,5563.38048246,53010670.92712011,19545
501259,1592179200,2020-06-15 00:00:00,BTC/USD,9328.4,9499.9,8905.0,9425.3,9216.4,9823.89428294,92593150.78499438,31566
501258,1592092800,2020-06-14 00:00:00,BTC/USD,9472.9,9475.0,9230.6,9330.4,9361.6,2680.38680179,25009081.015421413,9347
501257,1592006400,2020-06-13 00:00:00,BTC/USD,9459.9,9492.8,9353.8,9471.0,9421.0,1910.81428241,18097322.06870511,7882
501256,1591920000,2020-06-12 00:00:00,BTC/USD,9265.8,9545.0,9234.0,9460.0,9422.9,4753.44160400,44967557.57384,18475
501255,1591833600,2020-06-11 00:00:00,BTC/USD,9892.2,9990.0,9090.5,9265.8,9501.4,12247.96471877,113487191.49117905,32843
501254,1591747200,2020-06-10 00:00:00,BTC/USD,9778.0,10000.0,9680.0,9892.4,9828.2,5841.62377546,57787679.0363605,16682
501253,1591660800,2020-06-09 00:00:00,BTC/USD,9782.0,9900.4,9560.3,9778.0,9736.4,5905.61392668,57745092.97507704,17299
501252,1591574400,2020-06-08 00:00:00,BTC/USD,9755.7,9800.0,9626.8,9780.9,9723.3,3571.19983983,34929548.513393246,12171
501251,1591488000,2020-06-07 00:00:00,BTC/USD,9668.7,9812.4,9386.6,9757.7,9599.6,4869.61667609,47516258.64028339,15720
501250,1591401600,2020-06-06 00:00:00,BTC/USD,9617.6,9731.2,9527.4,9672.0,9635.6,2681.15313308,25932113.10314976,10113
501249,1591315200,2020-06-05 00:00:00,BTC/USD,9792.1,9855.0,9537.9,9617.7,9719.6,5121.00668816,49252306.02471643,15855
501248,1591228800,2020-06-04 00:00:00,BTC/USD,9670.0,9884.7,9465.0,9791.4,9709.4,6818.32814269,66760978.176334865,18652
501247,1591142400,2020-06-03 00:00:00,BTC/USD,9516.0,9690.0,9310.9,9664.1,9544.5,4383.39531009,42361570.61624077,14044
501246,1591056000,2020-06-02 00:00:00,BTC/USD,10210.1,10235.0,9300.0,9525.4,9789.4,14963.95762982,142537682.00708744,39767
501245,1590969600,2020-06-01 00:00:00,BTC/USD,9447.9,10370.0,9414.6,10206.2,9851.6,9866.95115835,100704076.91235179,30372
501244,1590883200,2020-05-31 00:00:00,BTC/USD,9699.9,9700.0,9380.0,9447.4,9539.4,3643.43597021,34420996.98496196,12212
501243,1590796800,2020-05-30 00:00:00,BTC/USD,9424.9,9745.0,9330.0,9698.6,9541.5,5071.76497567,49189019.79303306,18928
501242,1590710400,2020-05-29 00:00:00,BTC/USD,9578.0,9608.6,9312.0,9425.0,9448.3,6002.56934043,56574216.03355275,17515
501241,1590624000,2020-05-28 00:00:00,BTC/USD,9208.0,9625.0,9109.4,9577.9,9379.6,8108.35758970,77661038.15838763,24586
501240,1590537600,2020-05-27 00:00:00,BTC/USD,8840.7,9226.0,8810.6,9213.9,9073.0,6834.04990446,62968252.414703995,22199
